Date.Close
30/08/2019.24,18
03/09/2019.24,18
05/09/2019.24,04
10/09/2019.23,38
13/09/2019.24,2
17/09/2019.24,24
18/09/2019.23,82
20/09/2019.22,46
23/09/2019.22,14
24/09/2019.21,2
25/09/2019.22,13
26/09/2019.22,02
27/09/2019.21,94
01/10/2019.22,49
03/10/2019.21,92
04/10/2019.22,2
09/10/2019.21,97
10/10/2019.22,95
11/10/2019.23,39
14/10/2019.23,72
15/10/2019.23,67
16/10/2019.23,79
17/10/2019.24,57
18/10/2019.22,9
21/10/2019.22,99
22/10/2019.21,8
28/10/2019.22,6
29/10/2019.22,63
31/10/2019.23,08
01/11/2019.22,96
04/11/2019.23,57
05/11/2019.23,01
06/11/2019.23,55
11/11/2019.24,45
12/11/2019.24,29
13/11/2019.23,9
14/11/2019.24,22
18/11/2019.25,54
19/11/2019.25,5
21/11/2019.26,08
22/11/2019.26,04
26/11/2019.26,68
29/11/2019.26,62
02/12/2019.26,19
03/12/2019.25,68
04/12/2019.25,68
05/12/2019.25,34
09/12/2019.25,1
10/12/2019.24,41
12/12/2019.24,24
13/12/2019.24,59
16/12/2019.24,94
17/12/2019.25,63
18/12/2019.26,3
19/12/2019.26,91
20/12/2019.27,57
23/12/2019.27,3
26/12/2019.27,36
27/12/2019.26,76
30/12/2019.26,16
02/01/2020.26,61
03/01/2020.26,42
06/01/2020.27,22
07/01/2020.26,94
08/01/2020.27,64
09/01/2020.27,64
10/01/2020.26,98
13/01/2020.28,26
14/01/2020.28,04
15/01/2020.28,46
17/01/2020.28,2
21/01/2020.28,16
22/01/2020.27,51
23/01/2020.28,38
24/01/2020.29,4
27/01/2020.28,95
28/01/2020.29,42
29/01/2020.28,94
30/01/2020.29,3
31/01/2020.29,2
03/02/2020.30,34
04/02/2020.31,27
05/02/2020.31,22
06/02/2020.31,37
07/02/2020.31,85
11/02/2020.32,5
12/02/2020.33,18
13/02/2020.33,39
14/02/2020.32,84
18/02/2020.33,98
19/02/2020.34,04
20/02/2020.33,73
21/02/2020.33,5
26/02/2020.33,81
28/02/2020.32,15
02/03/2020.33,55
03/03/2020.33,39
04/03/2020.34,85
05/03/2020.34,73
06/03/2020.33,26
09/03/2020.32,88
10/03/2020.33,44
11/03/2020.33,8
12/03/2020.30,37
13/03/2020.30,84
16/03/2020.31,32
17/03/2020.31,77
18/03/2020.32,97
19/03/2020.34,53
20/03/2020.33,89
23/03/2020.36,95
24/03/2020.36,52
25/03/2020.34,99
26/03/2020.35,41
30/03/2020.38,67
31/03/2020.38,67
01/04/2020.38,2
02/04/2020.38,04
03/04/2020.38,32
06/04/2020.39,9
07/04/2020.39,25
08/04/2020.38,28
09/04/2020.37,57
13/04/2020.41,19
14/04/2020.42,8
15/04/2020.45,09
16/04/2020.45,89
20/04/2020.46,2
22/04/2020.45,78
23/04/2020.46,9
24/04/2020.48,12
28/04/2020.44,72
29/04/2020.44,47
30/04/2020.45,46
04/05/2020.47,04
06/05/2020.49,72
07/05/2020.51,2
08/05/2020.50,14
11/05/2020.51,54
13/05/2020.52,76
14/05/2020.51,64
15/05/2020.52,56
18/05/2020.51,8
19/05/2020.52,35
